ID_pieza,Nombre,Color,Precio,ID_categoría
piezArm832NaMob,Armarios,Naranja,86.03,cateMobi997
piezArm979MoMob,Armarios,Morado,86.03,cateMobi997
piezArm726NgMob,Armarios,Negro,86.03,cateMobi997
piezArm899BlMob,Armarios,Blanco,86.03,cateMobi997
piezArm426RsMob,Armarios,Rosa,86.03,cateMobi997
piezArm726MrMob,Armarios,Marrón,86.03,cateMobi997
piezCam345RjMob,Camas,Rojo,103.02,cateMobi997
piezCam290AzMob,Camas,Azul,103.02,cateMobi997
piezCam088AmMob,Camas,Amarillo,103.02,cateMobi997
piezCam365VeMob,Camas,Verde,103.02,cateMobi997
piezCam005NaMob,Camas,Naranja,103.02,cateMobi997
piezCam550MoMob,Camas,Morado,103.02,cateMobi997
piezCam500NgMob,Camas,Negro,103.02,cateMobi997
piezCam242BlMob,Camas,Blanco,103.02,cateMobi997
piezCam236RsMob,Camas,Rosa,103.02,cateMobi997
piezCam675MrMob,Camas,Marrón,103.02,cateMobi997
piezEst345RjMob,Estanterías,Rojo,61.02,cateMobi997
piezEst039AzMob,Estanterías,Azul,61.02,cateMobi997
piezEst503AmMob,Estanterías,Amarillo,61.02,cateMobi997
piezEst657VeMob,Estanterías,Verde,61.02,cateMobi997
piezEst088NaMob,Estanterías,Naranja,61.02,cateMobi997
piezEst843MoMob,Estanterías,Morado,61.02,cateMobi997
piezEst931NgMob,Estanterías,Negro,61.02,cateMobi997
piezEst692BlMob,Estanterías,Blanco,61.02,cateMobi997
piezEst256RsMob,Estanterías,Rosa,61.02,cateMobi997
piezEst204MrMob,Estanterías,Marrón,61.02,cateMobi997
piezEsc172RjMob,Escritorios,Rojo,55.04,cateMobi997
piezEsc964AzMob,Escritorios,Azul,55.04,cateMobi997
piezEsc169AmMob,Escritorios,Amarillo,55.04,cateMobi997
piezEsc611VeMob,Escritorios,Verde,55.04,cateMobi997
piezEsc392NaMob,Escritorios,Naranja,55.04,cateMobi997
piezEsc602MoMob,Escritorios,Morado,55.04,cateMobi997
piezEsc921NgMob,Escritorios,Negro,55.04,cateMobi997
piezEsc734BlMob,Escritorios,Blanco,55.04,cateMobi997
piezEsc021RsMob,Escritorios,Rosa,55.04,cateMobi997
piezEsc207MrMob,Escritorios,Marrón,55.04,cateMobi997
piezLám055RjMob,Lámparas,Rojo,267.71,cateMobi997
piezLám084AzMob,Lámparas,Azul,267.71,cateMobi997
piezLám042AmMob,Lámparas,Amarillo,267.71,cateMobi997
piezLám077VeMob,Lámparas,Verde,267.71,cateMobi997
piezLám556NaMob,Lámparas,Naranja,267.71,cateMobi997
piezLám605MoMob,Lámparas,Morado,267.71,cateMobi997
piezLám023NgMob,Lámparas,Negro,267.71,cateMobi997
piezLám903BlMob,Lámparas,Blanco,267.71,cateMobi997
piezLám725RsMob,Lámparas,Rosa,267.71,cateMobi997
piezLám197MrMob,Lámparas,Marrón,267.71,cateMobi997
piezMdn466RjMob,Mesitas de noche,Rojo,94.96,cateMobi997
piezMdn567AzMob,Mesitas de noche,Azul,94.96,cateMobi997
piezMdn831AmMob,Mesitas de noche,Amarillo,94.96,cateMobi997
piezMdn102VeMob,Mesitas de noche,Verde,94.96,cateMobi997
piezMdn805NaMob,Mesitas de noche,Naranja,94.96,cateMobi997
piezMdn325MoMob,Mesitas de noche,Morado,94.96,cateMobi997
piezMdn662NgMob,Mesitas de noche,Negro,94.96,cateMobi997
piezMdn372BlMob,Mesitas de noche,Blanco,94.96,cateMobi997
piezMdn949RsMob,Mesitas de noche,Rosa,94.96,cateMobi997
piezMdn116MrMob,Mesitas de noche,Marrón,94.96,cateMobi997
piezSil739RjMob,Sillones,Rojo,82.22,cateMobi997
piezSil597AzMob,Sillones,Azul,82.22,cateMobi997
piezSil097AmMob,Sillones,Amarillo,82.22,cateMobi997
piezSil311VeMob,Sillones,Verde,82.22,cateMobi997
piezSil095NaMob,Sillones,Naranja,82.22,cateMobi997
piezSil258MoMob,Sillones,Morado,82.22,cateMobi997
piezSil959NgMob,Sillones,Negro,82.22,cateMobi997
piezSil069BlMob,Sillones,Blanco,82.22,cateMobi997
piezSil190RsMob,Sillones,Rosa,82.22,cateMobi997
piezSil391MrMob,Sillones,Marrón,82.22,cateMobi997
piezFru570RjAli,Frutas,Rojo,3.45,cateAlim500
piezFru180AzAli,Frutas,Azul,3.45,cateAlim500
piezFru691AmAli,Frutas,Amarillo,3.45,cateAlim500
piezFru780VeAli,Frutas,Verde,3.45,cateAlim500
piezFru709NaAli,Frutas,Naranja,3.45,cateAlim500
piezFru602MoAli,Frutas,Morado,3.45,cateAlim500
piezFru669NgAli,Frutas,Negro,3.45,cateAlim500
piezFru108BlAli,Frutas,Blanco,3.45,cateAlim500
piezFru140RsAli,Frutas,Rosa,3.45,cateAlim500
piezFru660MrAli,Frutas,Marrón,3.45,cateAlim500
piezVer867RjAli,Verduras,Rojo,0.6,cateAlim500
piezVer429AzAli,Verduras,Azul,0.6,cateAlim500
piezVer173AmAli,Verduras,Amarillo,0.6,cateAlim500
piezVer982VeAli,Verduras,Verde,0.6,cateAlim500
piezVer973NaAli,Verduras,Naranja,0.6,cateAlim500
piezVer422MoAli,Verduras,Morado,0.6,cateAlim500
piezVer613NgAli,Verduras,Negro,0.6,cateAlim500
piezVer675BlAli,Verduras,Blanco,0.6,cateAlim500
piezVer221RsAli,Verduras,Rosa,0.6,cateAlim500
piezVer131MrAli,Verduras,Marrón,0.6,cateAlim500
piezCar525RjAli,Carnes,Rojo,2.28,cateAlim500
piezCar455AzAli,Carnes,Azul,2.28,cateAlim500
piezCar719AmAli,Carnes,Amarillo,2.28,cateAlim500
piezCar600VeAli,Carnes,Verde,2.28,cateAlim500
piezCar897NaAli,Carnes,Naranja,2.28,cateAlim500
piezCar178MoAli,Carnes,Morado,2.28,cateAlim500
piezCar101NgAli,Carnes,Negro,2.28,cateAlim500
piezCar289BlAli,Carnes,Blanco,2.28,cateAlim500
piezCar759RsAli,Carnes,Rosa,2.28,cateAlim500
piezCar510MrAli,Carnes,Marrón,2.28,cateAlim500
piezPes752RjAli,Pescados,Rojo,3.61,cateAlim500
piezPes642AzAli,Pescados,Azul,3.61,cateAlim500
piezPes400AmAli,Pescados,Amarillo,3.61,cateAlim500
piezPes988VeAli,Pescados,Verde,3.61,cateAlim500
piezPes460NaAli,Pescados,Naranja,3.61,cateAlim500
piezPes433MoAli,Pescados,Morado,3.61,cateAlim500
piezPes878NgAli,Pescados,Negro,3.61,cateAlim500
piezPes092BlAli,Pescados,Blanco,3.61,cateAlim500
piezPes122RsAli,Pescados,Rosa,3.61,cateAlim500
piezPes808MrAli,Pescados,Marrón,3.61,cateAlim500
piezPre893RjAli,Productos enlatados,Rojo,2.19,cateAlim500
piezPre400AzAli,Productos enlatados,Azul,2.19,cateAlim500
piezPre945AmAli,Productos enlatados,Amarillo,2.19,cateAlim500
piezPre551VeAli,Productos enlatados,Verde,2.19,cateAlim500
piezPre700NaAli,Productos enlatados,Naranja,2.19,cateAlim500
piezPre352MoAli,Productos enlatados,Morado,2.19,cateAlim500
piezPre544NgAli,Productos enlatados,Negro,2.19,cateAlim500
piezPre535BlAli,Productos enlatados,Blanco,2.19,cateAlim500
piezPre113RsAli,Productos enlatados,Rosa,2.19,cateAlim500
piezPre009MrAli,Productos enlatados,Marrón,2.19,cateAlim500
piezLác602RjAli,Lácteos,Rojo,3.72,cateAlim500
piezLác259AzAli,Lácteos,Azul,3.72,cateAlim500
piezLác240AmAli,Lácteos,Amarillo,3.72,cateAlim500
piezLác868VeAli,Lácteos,Verde,3.72,cateAlim500
piezLác439NaAli,Lácteos,Naranja,3.72,cateAlim500
piezLác044MoAli,Lácteos,Morado,3.72,cateAlim500
piezLác245NgAli,Lácteos,Negro,3.72,cateAlim500
piezLác387BlAli,Lácteos,Blanco,3.72,cateAlim500
piezLác682RsAli,Lácteos,Rosa,3.72,cateAlim500
piezLác589MrAli,Lácteos,Marrón,3.72,cateAlim500
piezPaf243RjAli,Pan fresco,Rojo,4.4,cateAlim500
piezPaf752AzAli,Pan fresco,Azul,4.4,cateAlim500
piezPaf789AmAli,Pan fresco,Amarillo,4.4,cateAlim500
piezPaf471VeAli,Pan fresco,Verde,4.4,cateAlim500
piezPaf188NaAli,Pan fresco,Naranja,4.4,cateAlim500
piezPaf235MoAli,Pan fresco,Morado,4.4,cateAlim500
piezPaf564NgAli,Pan fresco,Negro,4.4,cateAlim500
piezPaf639BlAli,Pan fresco,Blanco,4.4,cateAlim500
piezPaf410RsAli,Pan fresco,Rosa,4.4,cateAlim500
piezPaf474MrAli,Pan fresco,Marrón,4.4,cateAlim500
piezBeb371RjAli,Bebidas,Rojo,4.92,cateAlim500
piezBeb549AzAli,Bebidas,Azul,4.92,cateAlim500
piezBeb768AmAli,Bebidas,Amarillo,4.92,cateAlim500
piezBeb263VeAli,Bebidas,Verde,4.92,cateAlim500
piezBeb995NaAli,Bebidas,Naranja,4.92,cateAlim500
piezBeb489MoAli,Bebidas,Morado,4.92,cateAlim500
piezBeb608NgAli,Bebidas,Negro,4.92,cateAlim500
piezBeb978BlAli,Bebidas,Blanco,4.92,cateAlim500
piezBeb961RsAli,Bebidas,Rosa,4.92,cateAlim500
piezBeb885MrAli,Bebidas,Marrón,4.92,cateAlim500
piezSna108RjAli,Snacks,Rojo,4.32,cateAlim500
piezSna364AzAli,Snacks,Azul,4.32,cateAlim500
piezSna673AmAli,Snacks,Amarillo,4.32,cateAlim500
piezSna978VeAli,Snacks,Verde,4.32,cateAlim500
piezSna314NaAli,Snacks,Naranja,4.32,cateAlim500
piezSna709MoAli,Snacks,Morado,4.32,cateAlim500
piezSna773NgAli,Snacks,Negro,4.32,cateAlim500
piezSna053BlAli,Snacks,Blanco,4.32,cateAlim500
piezSna297RsAli,Snacks,Rosa,4.32,cateAlim500
piezSna084MrAli,Snacks,Marrón,4.32,cateAlim500
piezDul346RjAli,Dulces,Rojo,1.77,cateAlim500
piezDul778AzAli,Dulces,Azul,1.77,cateAlim500
piezDul356AmAli,Dulces,Amarillo,1.77,cateAlim500
piezDul571VeAli,Dulces,Verde,1.77,cateAlim500
piezDul597NaAli,Dulces,Naranja,1.77,cateAlim500
piezDul765MoAli,Dulces,Morado,1.77,cateAlim500
piezDul119NgAli,Dulces,Negro,1.77,cateAlim500
piezDul791BlAli,Dulces,Blanco,1.77,cateAlim500
piezDul903RsAli,Dulces,Rosa,1.77,cateAlim500
piezDul397MrAli,Dulces,Marrón,1.77,cateAlim500
piezPor688RjInf,Portátiles,Rojo,91.94,cateInfo230
piezPor144AzInf,Portátiles,Azul,91.94,cateInfo230
piezPor123AmInf,Portátiles,Amarillo,91.94,cateInfo230
piezPor091VeInf,Portátiles,Verde,91.94,cateInfo230
piezPor799NaInf,Portátiles,Naranja,91.94,cateInfo230
piezPor795MoInf,Portátiles,Morado,91.94,cateInfo230
piezPor357NgInf,Portátiles,Negro,91.94,cateInfo230
piezPor000BlInf,Portátiles,Blanco,91.94,cateInfo230
piezPor175RsInf,Portátiles,Rosa,91.94,cateInfo230
piezPor065MrInf,Portátiles,Marrón,91.94,cateInfo230
piezImp340RjInf,Impresoras,Rojo,183.63,cateInfo230
piezImp498AzInf,Impresoras,Azul,183.63,cateInfo230
piezImp855AmInf,Impresoras,Amarillo,183.63,cateInfo230
piezImp790VeInf,Impresoras,Verde,183.63,cateInfo230
piezImp462NaInf,Impresoras,Naranja,183.63,cateInfo230
piezImp414MoInf,Impresoras,Morado,183.63,cateInfo230
piezImp295NgInf,Impresoras,Negro,183.63,cateInfo230
piezImp818BlInf,Impresoras,Blanco,183.63,cateInfo230
piezImp492RsInf,Impresoras,Rosa,183.63,cateInfo230
piezImp145MrInf,Impresoras,Marrón,183.63,cateInfo230
piezGaR233RjInf,Gafas RV,Rojo,165.38,cateInfo230
piezGaR785AzInf,Gafas RV,Azul,165.38,cateInfo230
piezGaR354AmInf,Gafas RV,Amarillo,165.38,cateInfo230
piezGaR315VeInf,Gafas RV,Verde,165.38,cateInfo230
piezGaR245NaInf,Gafas RV,Naranja,165.38,cateInfo230
piezGaR594MoInf,Gafas RV,Morado,165.38,cateInfo230
piezGaR727NgInf,Gafas RV,Negro,165.38,cateInfo230
piezGaR707BlInf,Gafas RV,Blanco,165.38,cateInfo230
piezGaR475RsInf,Gafas RV,Rosa,165.38,cateInfo230
piezGaR892MrInf,Gafas RV,Marrón,165.38,cateInfo230
piezPCs581RjInf,PCs,Rojo,125.28,cateInfo230
piezPCs880AzInf,PCs,Azul,125.28,cateInfo230
piezPCs293AmInf,PCs,Amarillo,125.28,cateInfo230
piezPCs816VeInf,PCs,Verde,125.28,cateInfo230
piezPCs948NaInf,PCs,Naranja,125.28,cateInfo230
piezPCs598MoInf,PCs,Morado,125.28,cateInfo230
piezPCs156NgInf,PCs,Negro,125.28,cateInfo230
piezPCs779BlInf,PCs,Blanco,125.28,cateInfo230
piezPCs870RsInf,PCs,Rosa,125.28,cateInfo230
piezPCs636MrInf,PCs,Marrón,125.28,cateInfo230
piezCom041RjInf,Componentes,Rojo,131.38,cateInfo230
piezCom239AzInf,Componentes,Azul,131.38,cateInfo230
piezCom659AmInf,Componentes,Amarillo,131.38,cateInfo230
piezCom535VeInf,Componentes,Verde,131.38,cateInfo230
piezCom960NaInf,Componentes,Naranja,131.38,cateInfo230
piezCom000MoInf,Componentes,Morado,131.38,cateInfo230
piezCom889NgInf,Componentes,Negro,131.38,cateInfo230
piezCom225BlInf,Componentes,Blanco,131.38,cateInfo230
piezCom532RsInf,Componentes,Rosa,131.38,cateInfo230
piezCom664MrInf,Componentes,Marrón,131.38,cateInfo230
piezMon283RjInf,Monitores,Rojo,108.9,cateInfo230
piezMon333AzInf,Monitores,Azul,108.9,cateInfo230
piezMon300AmInf,Monitores,Amarillo,108.9,cateInfo230
piezMon288VeInf,Monitores,Verde,108.9,cateInfo230
piezMon746NaInf,Monitores,Naranja,108.9,cateInfo230
piezMon180MoInf,Monitores,Morado,108.9,cateInfo230
piezMon748NgInf,Monitores,Negro,108.9,cateInfo230
piezMon177BlInf,Monitores,Blanco,108.9,cateInfo230
piezMon558RsInf,Monitores,Rosa,108.9,cateInfo230
piezMon094MrInf,Monitores,Marrón,108.9,cateInfo230
piezTec142RjInf,Teclados,Rojo,134.97,cateInfo230
piezTec426AzInf,Teclados,Azul,134.97,cateInfo230
piezTec891AmInf,Teclados,Amarillo,134.97,cateInfo230
piezTec681VeInf,Teclados,Verde,134.97,cateInfo230
piezTec728NaInf,Teclados,Naranja,134.97,cateInfo230
piezTec851MoInf,Teclados,Morado,134.97,cateInfo230
piezTec389NgInf,Teclados,Negro,134.97,cateInfo230
piezTec636BlInf,Teclados,Blanco,134.97,cateInfo230
piezTec840RsInf,Teclados,Rosa,134.97,cateInfo230
piezTec799MrInf,Teclados,Marrón,134.97,cateInfo230
piezRat851RjInf,Ratones,Rojo,183.71,cateInfo230
piezRat455AzInf,Ratones,Azul,183.71,cateInfo230
piezRat854AmInf,Ratones,Amarillo,183.71,cateInfo230
piezRat690VeInf,Ratones,Verde,183.71,cateInfo230
piezRat686NaInf,Ratones,Naranja,183.71,cateInfo230
piezRat987MoInf,Ratones,Morado,183.71,cateInfo230
piezRat099NgInf,Ratones,Negro,183.71,cateInfo230
piezRat114BlInf,Ratones,Blanco,183.71,cateInfo230
piezRat343RsInf,Ratones,Rosa,183.71,cateInfo230
piezRat989MrInf,Ratones,Marrón,183.71,cateInfo230
piezAur862RjInf,Auriculares,Rojo,62.54,cateInfo230
piezAur440AzInf,Auriculares,Azul,62.54,cateInfo230
piezAur417AmInf,Auriculares,Amarillo,62.54,cateInfo230
piezAur954VeInf,Auriculares,Verde,62.54,cateInfo230
piezAur876NaInf,Auriculares,Naranja,62.54,cateInfo230
piezAur866MoInf,Auriculares,Morado,62.54,cateInfo230
piezAur508NgInf,Auriculares,Negro,62.54,cateInfo230
piezAur439BlInf,Auriculares,Blanco,62.54,cateInfo230
piezAur932RsInf,Auriculares,Rosa,62.54,cateInfo230
piezAur370MrInf,Auriculares,Marrón,62.54,cateInfo230
piezCab275RjInf,Cables,Rojo,32.23,cateInfo230
piezCab495AzInf,Cables,Azul,32.23,cateInfo230
piezCab673AmInf,Cables,Amarillo,32.23,cateInfo230
piezCab856VeInf,Cables,Verde,32.23,cateInfo230
piezCab259NaInf,Cables,Naranja,32.23,cateInfo230
piezCab526MoInf,Cables,Morado,32.23,cateInfo230
piezCab842NgInf,Cables,Negro,32.23,cateInfo230
piezCab890BlInf,Cables,Blanco,32.23,cateInfo230
piezCab384RsInf,Cables,Rosa,32.23,cateInfo230
piezCab450MrInf,Cables,Marrón,32.23,cateInfo230
