ID_pieza,Nombre,Color,Precio,ID_categoría
piezLoc056NgCos,Lociones corporales,Negro,"10,43 €",cateCosm990
piezLoc084BlCos,Lociones corporales,Blanco,"10,43 €",cateCosm990
piezLoc627RsCos,Lociones corporales,Rosa,"10,43 €",cateCosm990
piezLoc144MrCos,Lociones corporales,Marrón,"10,43 €",cateCosm990
piezSof316RjMob,Sofás,Rojo,"256,17 €",cateMobi809
piezSof266AzMob,Sofás,Azul,"256,17 €",cateMobi809
piezSof288AmMob,Sofás,Amarillo,"256,17 €",cateMobi809
piezSof111VeMob,Sofás,Verde,"256,17 €",cateMobi809
piezSof320NaMob,Sofás,Naranja,"256,17 €",cateMobi809
piezSof864MoMob,Sofás,Morado,"256,17 €",cateMobi809
piezSof924NgMob,Sofás,Negro,"256,17 €",cateMobi809
piezSof059BlMob,Sofás,Blanco,"256,17 €",cateMobi809
piezSof667RsMob,Sofás,Rosa,"256,17 €",cateMobi809
piezSof411MrMob,Sofás,Marrón,"256,17 €",cateMobi809
piezMes918RjMob,Mesas,Rojo,"279,56 €",cateMobi809
piezMes865AzMob,Mesas,Azul,"279,56 €",cateMobi809
piezMes347AmMob,Mesas,Amarillo,"279,56 €",cateMobi809
piezMes872VeMob,Mesas,Verde,"279,56 €",cateMobi809
piezMes025NaMob,Mesas,Naranja,"279,56 €",cateMobi809
piezMes085MoMob,Mesas,Morado,"279,56 €",cateMobi809
piezMes001NgMob,Mesas,Negro,"279,56 €",cateMobi809
piezMes442BlMob,Mesas,Blanco,"279,56 €",cateMobi809
piezMes521RsMob,Mesas,Rosa,"279,56 €",cateMobi809
piezMes373MrMob,Mesas,Marrón,"279,56 €",cateMobi809
piezSil956RjMob,Sillas,Rojo,"226,85 €",cateMobi809
piezSil310AzMob,Sillas,Azul,"226,85 €",cateMobi809
piezSil778AmMob,Sillas,Amarillo,"226,85 €",cateMobi809
piezSil732VeMob,Sillas,Verde,"226,85 €",cateMobi809
piezSil139NaMob,Sillas,Naranja,"226,85 €",cateMobi809
piezSil716MoMob,Sillas,Morado,"226,85 €",cateMobi809
piezSil904NgMob,Sillas,Negro,"226,85 €",cateMobi809
piezSil613BlMob,Sillas,Blanco,"226,85 €",cateMobi809
piezSil591RsMob,Sillas,Rosa,"226,85 €",cateMobi809
piezSil451MrMob,Sillas,Marrón,"226,85 €",cateMobi809
piezArm621RjMob,Armarios,Rojo,"60,72 €",cateMobi809
piezArm221AzMob,Armarios,Azul,"60,72 €",cateMobi809
piezArm706AmMob,Armarios,Amarillo,"60,72 €",cateMobi809
piezArm723VeMob,Armarios,Verde,"60,72 €",cateMobi809
piezArm562NaMob,Armarios,Naranja,"60,72 €",cateMobi809
piezArm283MoMob,Armarios,Morado,"60,72 €",cateMobi809
piezArm078NgMob,Armarios,Negro,"60,72 €",cateMobi809
piezArm745BlMob,Armarios,Blanco,"60,72 €",cateMobi809
piezArm280RsMob,Armarios,Rosa,"60,72 €",cateMobi809
piezArm332MrMob,Armarios,Marrón,"60,72 €",cateMobi809
piezCam666RjMob,Camas,Rojo,"172,92 €",cateMobi809
piezCam204AzMob,Camas,Azul,"172,92 €",cateMobi809
piezCam424AmMob,Camas,Amarillo,"172,92 €",cateMobi809
piezCam207VeMob,Camas,Verde,"172,92 €",cateMobi809
piezCam645NaMob,Camas,Naranja,"172,92 €",cateMobi809
piezCam523MoMob,Camas,Morado,"172,92 €",cateMobi809
piezCam877NgMob,Camas,Negro,"172,92 €",cateMobi809
piezCam198BlMob,Camas,Blanco,"172,92 €",cateMobi809
piezCam280RsMob,Camas,Rosa,"172,92 €",cateMobi809
piezCam379MrMob,Camas,Marrón,"172,92 €",cateMobi809
piezEst347RjMob,Estanterías,Rojo,"461,65 €",cateMobi809
piezEst897AzMob,Estanterías,Azul,"461,65 €",cateMobi809
piezEst084AmMob,Estanterías,Amarillo,"461,65 €",cateMobi809
piezEst461VeMob,Estanterías,Verde,"461,65 €",cateMobi809
piezEst115NaMob,Estanterías,Naranja,"461,65 €",cateMobi809
piezEst351MoMob,Estanterías,Morado,"461,65 €",cateMobi809
piezEst557NgMob,Estanterías,Negro,"461,65 €",cateMobi809
piezEst268BlMob,Estanterías,Blanco,"461,65 €",cateMobi809
piezEst376RsMob,Estanterías,Rosa,"461,65 €",cateMobi809
piezEst631MrMob,Estanterías,Marrón,"461,65 €",cateMobi809
piezEsc658RjMob,Escritorios,Rojo,"101,05 €",cateMobi809
piezEsc385AzMob,Escritorios,Azul,"101,05 €",cateMobi809
piezEsc528AmMob,Escritorios,Amarillo,"101,05 €",cateMobi809
piezEsc416VeMob,Escritorios,Verde,"101,05 €",cateMobi809
piezEsc046NaMob,Escritorios,Naranja,"101,05 €",cateMobi809
piezEsc173MoMob,Escritorios,Morado,"101,05 €",cateMobi809
piezEsc841NgMob,Escritorios,Negro,"101,05 €",cateMobi809
piezEsc489BlMob,Escritorios,Blanco,"101,05 €",cateMobi809
piezEsc044RsMob,Escritorios,Rosa,"101,05 €",cateMobi809
piezEsc822MrMob,Escritorios,Marrón,"101,05 €",cateMobi809
piezLám389RjMob,Lámparas,Rojo,"233,66 €",cateMobi809
piezLám648AzMob,Lámparas,Azul,"233,66 €",cateMobi809
piezLám517AmMob,Lámparas,Amarillo,"233,66 €",cateMobi809
piezLám295VeMob,Lámparas,Verde,"233,66 €",cateMobi809
piezLám321NaMob,Lámparas,Naranja,"233,66 €",cateMobi809
piezLám959MoMob,Lámparas,Morado,"233,66 €",cateMobi809
piezLám211NgMob,Lámparas,Negro,"233,66 €",cateMobi809
piezLám620BlMob,Lámparas,Blanco,"233,66 €",cateMobi809
piezLám097RsMob,Lámparas,Rosa,"233,66 €",cateMobi809
piezLám621MrMob,Lámparas,Marrón,"233,66 €",cateMobi809
piezMdn866RjMob,Mesitas de noche,Rojo,"447,34 €",cateMobi809
piezMdn447AzMob,Mesitas de noche,Azul,"447,34 €",cateMobi809
piezMdn075AmMob,Mesitas de noche,Amarillo,"447,34 €",cateMobi809
piezMdn618VeMob,Mesitas de noche,Verde,"447,34 €",cateMobi809
piezMdn368NaMob,Mesitas de noche,Naranja,"447,34 €",cateMobi809
piezMdn814MoMob,Mesitas de noche,Morado,"447,34 €",cateMobi809
piezMdn761NgMob,Mesitas de noche,Negro,"447,34 €",cateMobi809
piezMdn315BlMob,Mesitas de noche,Blanco,"447,34 €",cateMobi809
piezMdn549RsMob,Mesitas de noche,Rosa,"447,34 €",cateMobi809
piezMdn248MrMob,Mesitas de noche,Marrón,"447,34 €",cateMobi809
piezSil821RjMob,Sillones,Rojo,"250,47 €",cateMobi809
piezSil274AzMob,Sillones,Azul,"250,47 €",cateMobi809
piezSil623AmMob,Sillones,Amarillo,"250,47 €",cateMobi809
piezSil663VeMob,Sillones,Verde,"250,47 €",cateMobi809
piezSil668NaMob,Sillones,Naranja,"250,47 €",cateMobi809
piezSil775MoMob,Sillones,Morado,"250,47 €",cateMobi809
piezSil768NgMob,Sillones,Negro,"250,47 €",cateMobi809
piezSil682BlMob,Sillones,Blanco,"250,47 €",cateMobi809
piezSil321RsMob,Sillones,Rosa,"250,47 €",cateMobi809
piezSil067MrMob,Sillones,Marrón,"250,47 €",cateMobi809
piezFru336RjAli,Frutas,Rojo,"4,81 €",cateAlim456
piezFru772AzAli,Frutas,Azul,"4,81 €",cateAlim456
piezFru891AmAli,Frutas,Amarillo,"4,81 €",cateAlim456
piezFru948VeAli,Frutas,Verde,"4,81 €",cateAlim456
piezFru708NaAli,Frutas,Naranja,"4,81 €",cateAlim456
piezFru241MoAli,Frutas,Morado,"4,81 €",cateAlim456
piezFru761NgAli,Frutas,Negro,"4,81 €",cateAlim456
piezFru295BlAli,Frutas,Blanco,"4,81 €",cateAlim456
piezFru934RsAli,Frutas,Rosa,"4,81 €",cateAlim456
piezFru663MrAli,Frutas,Marrón,"4,81 €",cateAlim456
piezVer918RjAli,Verduras,Rojo,"3,3 €",cateAlim456
piezVer548AzAli,Verduras,Azul,"3,3 €",cateAlim456
piezVer054AmAli,Verduras,Amarillo,"3,3 €",cateAlim456
piezVer192VeAli,Verduras,Verde,"3,3 €",cateAlim456
piezVer158NaAli,Verduras,Naranja,"3,3 €",cateAlim456
piezVer547MoAli,Verduras,Morado,"3,3 €",cateAlim456
piezVer001NgAli,Verduras,Negro,"3,3 €",cateAlim456
piezVer385BlAli,Verduras,Blanco,"3,3 €",cateAlim456
piezVer691RsAli,Verduras,Rosa,"3,3 €",cateAlim456
piezVer985MrAli,Verduras,Marrón,"3,3 €",cateAlim456
piezCar362RjAli,Carnes,Rojo,"1,11 €",cateAlim456
piezCar571AzAli,Carnes,Azul,"1,11 €",cateAlim456
piezCar597AmAli,Carnes,Amarillo,"1,11 €",cateAlim456
piezCar330VeAli,Carnes,Verde,"1,11 €",cateAlim456
piezCar997NaAli,Carnes,Naranja,"1,11 €",cateAlim456
piezCar868MoAli,Carnes,Morado,"1,11 €",cateAlim456
piezCar632NgAli,Carnes,Negro,"1,11 €",cateAlim456
piezCar296BlAli,Carnes,Blanco,"1,11 €",cateAlim456
piezCar378RsAli,Carnes,Rosa,"1,11 €",cateAlim456
piezCar027MrAli,Carnes,Marrón,"1,11 €",cateAlim456
piezPes317RjAli,Pescados,Rojo,"1,49 €",cateAlim456
piezPes246AzAli,Pescados,Azul,"1,49 €",cateAlim456
piezPes928AmAli,Pescados,Amarillo,"1,49 €",cateAlim456
piezPes152VeAli,Pescados,Verde,"1,49 €",cateAlim456
piezPes384NaAli,Pescados,Naranja,"1,49 €",cateAlim456
piezPes049MoAli,Pescados,Morado,"1,49 €",cateAlim456
piezPes047NgAli,Pescados,Negro,"1,49 €",cateAlim456
piezPes048BlAli,Pescados,Blanco,"1,49 €",cateAlim456
piezPes912RsAli,Pescados,Rosa,"1,49 €",cateAlim456
piezPes834MrAli,Pescados,Marrón,"1,49 €",cateAlim456
piezPre028RjAli,Productos enlatados,Rojo,"4,58 €",cateAlim456
piezPre214AzAli,Productos enlatados,Azul,"4,58 €",cateAlim456
piezPre743AmAli,Productos enlatados,Amarillo,"4,58 €",cateAlim456
piezPre273VeAli,Productos enlatados,Verde,"4,58 €",cateAlim456
piezPre897NaAli,Productos enlatados,Naranja,"4,58 €",cateAlim456
piezPre531MoAli,Productos enlatados,Morado,"4,58 €",cateAlim456
piezPre606NgAli,Productos enlatados,Negro,"4,58 €",cateAlim456
piezPre212BlAli,Productos enlatados,Blanco,"4,58 €",cateAlim456
piezPre435RsAli,Productos enlatados,Rosa,"4,58 €",cateAlim456
piezPre061MrAli,Productos enlatados,Marrón,"4,58 €",cateAlim456
piezLác623RjAli,Lácteos,Rojo,"1,33 €",cateAlim456
piezLác905AzAli,Lácteos,Azul,"1,33 €",cateAlim456
piezLác163AmAli,Lácteos,Amarillo,"1,33 €",cateAlim456
piezLác306VeAli,Lácteos,Verde,"1,33 €",cateAlim456
piezLác731NaAli,Lácteos,Naranja,"1,33 €",cateAlim456
piezLác892MoAli,Lácteos,Morado,"1,33 €",cateAlim456
piezLác753NgAli,Lácteos,Negro,"1,33 €",cateAlim456
piezLác726BlAli,Lácteos,Blanco,"1,33 €",cateAlim456
piezLác463RsAli,Lácteos,Rosa,"1,33 €",cateAlim456
piezLác526MrAli,Lácteos,Marrón,"1,33 €",cateAlim456
piezPaf765RjAli,Pan fresco,Rojo,"1,14 €",cateAlim456
piezPaf263AzAli,Pan fresco,Azul,"1,14 €",cateAlim456
piezPaf700AmAli,Pan fresco,Amarillo,"1,14 €",cateAlim456
piezPaf440VeAli,Pan fresco,Verde,"1,14 €",cateAlim456
piezPaf944NaAli,Pan fresco,Naranja,"1,14 €",cateAlim456
piezPaf234MoAli,Pan fresco,Morado,"1,14 €",cateAlim456
piezPaf258NgAli,Pan fresco,Negro,"1,14 €",cateAlim456
piezPaf268BlAli,Pan fresco,Blanco,"1,14 €",cateAlim456
piezPaf302RsAli,Pan fresco,Rosa,"1,14 €",cateAlim456
piezPaf802MrAli,Pan fresco,Marrón,"1,14 €",cateAlim456
piezBeb033RjAli,Bebidas,Rojo,"3,27 €",cateAlim456
piezBeb062AzAli,Bebidas,Azul,"3,27 €",cateAlim456
piezBeb478AmAli,Bebidas,Amarillo,"3,27 €",cateAlim456
piezBeb485VeAli,Bebidas,Verde,"3,27 €",cateAlim456
piezBeb896NaAli,Bebidas,Naranja,"3,27 €",cateAlim456
piezBeb435MoAli,Bebidas,Morado,"3,27 €",cateAlim456
piezBeb404NgAli,Bebidas,Negro,"3,27 €",cateAlim456
piezBeb063BlAli,Bebidas,Blanco,"3,27 €",cateAlim456
piezBeb927RsAli,Bebidas,Rosa,"3,27 €",cateAlim456
piezBeb099MrAli,Bebidas,Marrón,"3,27 €",cateAlim456
piezSna215RjAli,Snacks,Rojo,"2,91 €",cateAlim456
piezSna133AzAli,Snacks,Azul,"2,91 €",cateAlim456
piezSna681AmAli,Snacks,Amarillo,"2,91 €",cateAlim456
piezSna025VeAli,Snacks,Verde,"2,91 €",cateAlim456
piezSna760NaAli,Snacks,Naranja,"2,91 €",cateAlim456
piezSna052MoAli,Snacks,Morado,"2,91 €",cateAlim456
piezSna072NgAli,Snacks,Negro,"2,91 €",cateAlim456
piezSna505BlAli,Snacks,Blanco,"2,91 €",cateAlim456
piezSna730RsAli,Snacks,Rosa,"2,91 €",cateAlim456
piezSna832MrAli,Snacks,Marrón,"2,91 €",cateAlim456
piezDul555RjAli,Dulces,Rojo,"0,77 €",cateAlim456
piezDul009AzAli,Dulces,Azul,"0,77 €",cateAlim456
piezDul116AmAli,Dulces,Amarillo,"0,77 €",cateAlim456
piezDul554VeAli,Dulces,Verde,"0,77 €",cateAlim456
piezDul305NaAli,Dulces,Naranja,"0,77 €",cateAlim456
piezDul537MoAli,Dulces,Morado,"0,77 €",cateAlim456
piezDul715NgAli,Dulces,Negro,"0,77 €",cateAlim456
piezDul021BlAli,Dulces,Blanco,"0,77 €",cateAlim456
piezDul530RsAli,Dulces,Rosa,"0,77 €",cateAlim456
piezDul483MrAli,Dulces,Marrón,"0,77 €",cateAlim456
piezPor110RjInf,Portátiles,Rojo,"106,51 €",cateInfo684
piezPor231AzInf,Portátiles,Azul,"106,51 €",cateInfo684
piezPor770AmInf,Portátiles,Amarillo,"106,51 €",cateInfo684
piezPor988VeInf,Portátiles,Verde,"106,51 €",cateInfo684
piezPor696NaInf,Portátiles,Naranja,"106,51 €",cateInfo684
piezPor126MoInf,Portátiles,Morado,"106,51 €",cateInfo684
piezPor931NgInf,Portátiles,Negro,"106,51 €",cateInfo684
piezPor534BlInf,Portátiles,Blanco,"106,51 €",cateInfo684
piezPor708RsInf,Portátiles,Rosa,"106,51 €",cateInfo684
piezPor459MrInf,Portátiles,Marrón,"106,51 €",cateInfo684
piezImp557RjInf,Impresoras,Rojo,"44,6 €",cateInfo684
piezImp569AzInf,Impresoras,Azul,"44,6 €",cateInfo684
piezImp750AmInf,Impresoras,Amarillo,"44,6 €",cateInfo684
piezImp749VeInf,Impresoras,Verde,"44,6 €",cateInfo684
piezImp989NaInf,Impresoras,Naranja,"44,6 €",cateInfo684
piezImp712MoInf,Impresoras,Morado,"44,6 €",cateInfo684
piezImp938NgInf,Impresoras,Negro,"44,6 €",cateInfo684
piezImp232BlInf,Impresoras,Blanco,"44,6 €",cateInfo684
piezImp751RsInf,Impresoras,Rosa,"44,6 €",cateInfo684
piezImp219MrInf,Impresoras,Marrón,"44,6 €",cateInfo684
piezGaR474RjInf,Gafas RV,Rojo,"178,17 €",cateInfo684
piezGaR441AzInf,Gafas RV,Azul,"178,17 €",cateInfo684
piezGaR582AmInf,Gafas RV,Amarillo,"178,17 €",cateInfo684
piezGaR162VeInf,Gafas RV,Verde,"178,17 €",cateInfo684
piezGaR840NaInf,Gafas RV,Naranja,"178,17 €",cateInfo684
piezGaR681MoInf,Gafas RV,Morado,"178,17 €",cateInfo684
piezGaR398NgInf,Gafas RV,Negro,"178,17 €",cateInfo684
piezGaR070BlInf,Gafas RV,Blanco,"178,17 €",cateInfo684
piezGaR050RsInf,Gafas RV,Rosa,"178,17 €",cateInfo684
piezGaR727MrInf,Gafas RV,Marrón,"178,17 €",cateInfo684
piezPCs740RjInf,PCs,Rojo,"29,49 €",cateInfo684
piezPCs533AzInf,PCs,Azul,"29,49 €",cateInfo684
piezPCs751AmInf,PCs,Amarillo,"29,49 €",cateInfo684
piezPCs635VeInf,PCs,Verde,"29,49 €",cateInfo684
piezPCs272NaInf,PCs,Naranja,"29,49 €",cateInfo684
piezPCs564MoInf,PCs,Morado,"29,49 €",cateInfo684
piezPCs865NgInf,PCs,Negro,"29,49 €",cateInfo684
piezPCs152BlInf,PCs,Blanco,"29,49 €",cateInfo684
piezPCs822RsInf,PCs,Rosa,"29,49 €",cateInfo684
piezPCs492MrInf,PCs,Marrón,"29,49 €",cateInfo684
piezCom741RjInf,Componentes,Rojo,"150,26 €",cateInfo684
piezCom280AzInf,Componentes,Azul,"150,26 €",cateInfo684
piezCom434AmInf,Componentes,Amarillo,"150,26 €",cateInfo684
piezCom365VeInf,Componentes,Verde,"150,26 €",cateInfo684
piezCom608NaInf,Componentes,Naranja,"150,26 €",cateInfo684
piezCom301MoInf,Componentes,Morado,"150,26 €",cateInfo684
piezCom042NgInf,Componentes,Negro,"150,26 €",cateInfo684
piezCom444BlInf,Componentes,Blanco,"150,26 €",cateInfo684
piezCom097RsInf,Componentes,Rosa,"150,26 €",cateInfo684
piezCom351MrInf,Componentes,Marrón,"150,26 €",cateInfo684
piezMon316RjInf,Monitores,Rojo,"120,41 €",cateInfo684
piezMon675AzInf,Monitores,Azul,"120,41 €",cateInfo684
piezMon200AmInf,Monitores,Amarillo,"120,41 €",cateInfo684
piezMon806VeInf,Monitores,Verde,"120,41 €",cateInfo684
piezMon694NaInf,Monitores,Naranja,"120,41 €",cateInfo684
piezMon119MoInf,Monitores,Morado,"120,41 €",cateInfo684
piezMon657NgInf,Monitores,Negro,"120,41 €",cateInfo684
piezMon223BlInf,Monitores,Blanco,"120,41 €",cateInfo684
piezMon821RsInf,Monitores,Rosa,"120,41 €",cateInfo684
piezMon550MrInf,Monitores,Marrón,"120,41 €",cateInfo684
piezTec840RjInf,Teclados,Rojo,"22,41 €",cateInfo684
piezTec954AzInf,Teclados,Azul,"22,41 €",cateInfo684
piezTec137AmInf,Teclados,Amarillo,"22,41 €",cateInfo684
piezTec541VeInf,Teclados,Verde,"22,41 €",cateInfo684
piezTec899NaInf,Teclados,Naranja,"22,41 €",cateInfo684
piezTec969MoInf,Teclados,Morado,"22,41 €",cateInfo684
piezTec159NgInf,Teclados,Negro,"22,41 €",cateInfo684
piezTec625BlInf,Teclados,Blanco,"22,41 €",cateInfo684
piezTec271RsInf,Teclados,Rosa,"22,41 €",cateInfo684
piezTec614MrInf,Teclados,Marrón,"22,41 €",cateInfo684
piezRat154RjInf,Ratones,Rojo,"55,94 €",cateInfo684
piezRat685AzInf,Ratones,Azul,"55,94 €",cateInfo684
piezRat982AmInf,Ratones,Amarillo,"55,94 €",cateInfo684
piezRat573VeInf,Ratones,Verde,"55,94 €",cateInfo684
piezRat704NaInf,Ratones,Naranja,"55,94 €",cateInfo684
piezRat784MoInf,Ratones,Morado,"55,94 €",cateInfo684
piezRat935NgInf,Ratones,Negro,"55,94 €",cateInfo684
piezRat796BlInf,Ratones,Blanco,"55,94 €",cateInfo684
piezRat578RsInf,Ratones,Rosa,"55,94 €",cateInfo684
piezRat601MrInf,Ratones,Marrón,"55,94 €",cateInfo684
piezAur698RjInf,Auriculares,Rojo,"155,42 €",cateInfo684
piezAur214AzInf,Auriculares,Azul,"155,42 €",cateInfo684
piezAur932AmInf,Auriculares,Amarillo,"155,42 €",cateInfo684
piezAur472VeInf,Auriculares,Verde,"155,42 €",cateInfo684
piezAur219NaInf,Auriculares,Naranja,"155,42 €",cateInfo684
piezAur097MoInf,Auriculares,Morado,"155,42 €",cateInfo684
piezAur744NgInf,Auriculares,Negro,"155,42 €",cateInfo684
piezAur237BlInf,Auriculares,Blanco,"155,42 €",cateInfo684
piezAur990RsInf,Auriculares,Rosa,"155,42 €",cateInfo684
piezAur677MrInf,Auriculares,Marrón,"155,42 €",cateInfo684
piezCab692RjInf,Cables,Rojo,"193,71 €",cateInfo684
piezCab865AzInf,Cables,Azul,"193,71 €",cateInfo684
piezCab140AmInf,Cables,Amarillo,"193,71 €",cateInfo684
piezCab666VeInf,Cables,Verde,"193,71 €",cateInfo684
piezCab541NaInf,Cables,Naranja,"193,71 €",cateInfo684
piezCab888MoInf,Cables,Morado,"193,71 €",cateInfo684
piezCab641NgInf,Cables,Negro,"193,71 €",cateInfo684
piezCab890BlInf,Cables,Blanco,"193,71 €",cateInfo684
piezCab322RsInf,Cables,Rosa,"193,71 €",cateInfo684
piezCab674MrInf,Cables,Marrón,"193,71 €",cateInfo684
